Country,Year,Normalized_GDP,Normalized_Population,Normalized_Per_Capita_GDP,participants,sport_count,event_count,Gold_Medals,Silver_Medals,Bronze_Medals,Total_Medals
Finland,2012,0.0033909568860081,0.0007530448720521,0.2872512177192677,69.0,14.0,61.0,0.0,1.0,4.0,5.0
Fiji,2012,4.282396450329277e-05,0.0001260695990281,0.0249420698444771,9.0,6.0,9.0,0.0,0.0,0.0,0.0
France,2012,0.0354306049185567,0.0091484344644329,0.247525818611362,422.0,28.0,187.0,30.0,28.0,20.0,78.0
Gabon,2012,0.0002171639193264,0.0002559464358147,0.05513056877034,21.0,5.0,7.0,0.0,1.0,0.0,1.0
Ghana,2012,0.0005355204735139,0.0037241810272667,0.0110681560499364,7.0,4.0,7.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2012,0.000286087615426,0.0001788253443443,0.1120579316881009,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Greece,2012,0.0031452405101251,0.0015377706446555,0.1321427371559926,115.0,20.0,76.0,0.0,0.0,3.0,3.0
Guatemala,2012,0.0006454499331477,0.0021014196526539,0.0183957723577677,24.0,11.0,21.0,0.0,1.0,0.0,1.0
Guyana,2012,4.402679427091898e-05,0.0001025698002282,0.0316075023462886,6.0,3.0,6.0,0.0,0.0,0.0,0.0
Honduras,2012,0.0002351031219276,0.0012130775075102,0.0113132228188308,25.0,8.0,10.0,0.0,0.0,0.0,0.0
Haiti,2012,0.0001714399807831,0.0014018639626796,0.0066954522758036,5.0,2.0,5.0,0.0,0.0,0.0,0.0
India,2012,0.0241319049702143,0.1781910232764736,0.0073969556430215,91.0,13.0,54.0,0.0,2.0,4.0,6.0
Ireland,2012,0.0029924107891829,0.0006395471009853,0.2969926564668497,76.0,14.0,54.0,1.0,1.0,3.0,5.0
Iraq,2012,0.0028699752936416,0.0046886126027854,0.0375133869545405,8.0,7.0,8.0,0.0,0.0,0.0,0.0
Iceland,2012,0.0001852115984606,4.326329263847594e-05,0.2766388233968181,36.0,6.0,20.0,0.0,0.0,0.0,0.0
Israel,2012,0.0034632769138524,0.0011009540768085,0.2081013141792421,56.0,10.0,41.0,0.0,0.0,0.0,0.0
Italy,2012,0.027702202746659,0.0082958554092862,0.2083681732769658,374.0,28.0,167.0,16.0,22.0,30.0,68.0
Jamaica,2012,0.0001859457414792,0.0003849272060279,0.0310253382289395,62.0,4.0,25.0,8.0,9.0,8.0,25.0
Japan,2012,0.0828428226250263,0.017784584881673,0.295402311547378,395.0,29.0,177.0,7.0,42.0,33.0,82.0
Kenya,2012,0.0007353087259874,0.006114718719885,0.0064181596035364,51.0,4.0,23.0,2.0,4.0,5.0,11.0
Kuwait,2012,0.0022893808637113,0.0004636192708237,0.3087859370094971,12.0,4.0,11.0,0.0,0.0,1.0,1.0
Liberia,2012,2.7231712289762407e-05,0.0006079840965959,0.0009844549985969,3.0,1.0,3.0,0.0,0.0,0.0,0.0
Libya,2012,0.0012127428757629,0.0008597028540842,0.0939539236743518,4.0,3.0,4.0,0.0,0.0,0.0,0.0
Sri Lanka,2012,0.0009209038739152,0.0029486848797271,0.0188436003584149,8.0,4.0,8.0,0.0,0.0,0.0,0.0
Lesotho,2012,2.308520837021312e-05,0.0002820710268248,0.0058604424615889,4.0,2.0,4.0,0.0,0.0,0.0,0.0
Luxembourg,2012,0.0007799513687086,7.256034951862952e-05,0.6802790676055297,11.0,7.0,11.0,0.0,0.0,0.0,0.0
Morocco,2012,0.0014029024365591,0.0046468610566771,0.0174245460499266,67.0,12.0,40.0,0.0,0.0,1.0,1.0
Madagascar,2012,0.0001433051728708,0.0032682280728254,0.0016129558422299,7.0,5.0,7.0,0.0,0.0,0.0,0.0
Mexico,2012,0.0165692774740144,0.0162780235529211,0.064168303444551,119.0,23.0,75.0,16.0,5.0,3.0,24.0
Myanmar,2012,0.0007820834968191,0.0069437744248708,0.0059137782553648,6.0,5.0,6.0,0.0,0.0,0.0,0.0
Mauritania,2012,7.923073478313746e-05,0.0005029075396766,0.0097584537514834,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Mauritius,2012,0.0001444903143221,0.0001735853755685,0.0533471222023426,11.0,7.0,10.0,0.0,0.0,0.0,0.0
Malaysia,2012,0.0041438777238392,0.0041322972656157,0.0627087460430437,38.0,9.0,25.0,0.0,1.0,1.0,2.0
Niger,2012,0.0001148782845232,0.0024842507875573,0.0016515619818724,6.0,5.0,6.0,0.0,0.0,0.0,0.0
Nigeria,2012,0.0061190136368075,0.0245533888601085,0.0149052873845989,58.0,8.0,31.0,0.0,0.0,0.0,0.0
Nicaragua,2012,0.0001294752770863,0.0008209558484617,0.0091294395678725,6.0,4.0,6.0,0.0,0.0,0.0,0.0
Netherlands,2012,0.0111611791872493,0.0023334932305371,0.3009906781227613,218.0,19.0,94.0,21.0,29.0,19.0,69.0
Norway,2012,0.0067636988019159,0.0006979433275708,0.6167370022831894,69.0,15.0,46.0,15.0,1.0,1.0,17.0
Nepal,2012,0.0002770361428873,0.0038357569236655,0.0031315973143927,5.0,3.0,5.0,0.0,0.0,0.0,0.0
New Zealand,2012,0.0023179522281364,0.000612869540743,0.240308857055951,204.0,16.0,87.0,9.0,3.0,15.0,27.0
Oman,2012,0.0011449523209275,0.0004928838574844,0.1481511359984813,3.0,2.0,3.0,0.0,0.0,0.0,0.0
Pakistan,2012,0.0032940546532655,0.028938471104885,0.0054573777856718,21.0,4.0,6.0,0.0,0.0,0.0,0.0
Panama,2012,0.0005397967817124,0.0005224484801221,0.0647798893365678,8.0,5.0,8.0,0.0,0.0,0.0,0.0
Peru,2012,0.0025350972395944,0.00411662446201,0.0377448880307922,16.0,9.0,14.0,0.0,0.0,0.0,0.0
Philippines,2012,0.0034501074037591,0.0139587446138967,0.0147284401285343,11.0,8.0,11.0,0.0,0.0,0.0,0.0
Papua New Guinea,2012,0.0002716477102191,0.0011247688228022,0.0146153820265238,8.0,5.0,8.0,0.0,0.0,0.0,0.0
Puerto Rico,2012,0.0013319429498779,0.0005050611653105,0.1665608465610291,28.0,8.0,25.0,0.0,1.0,1.0,2.0
Portugal,2012,0.0028506239071956,0.0014638880743516,0.122908355356671,98.0,14.0,75.0,0.0,2.0,0.0,2.0
Paraguay,2012,0.0004298502804684,0.000820359539151,0.0325496835526544,10.0,6.0,10.0,0.0,0.0,0.0,0.0
Rwanda,2012,9.146969730576172e-05,0.0015077935248082,0.0028328977000777,7.0,4.0,7.0,0.0,0.0,0.0,0.0
Saudi Arabia,2012,0.0097895555577837,0.0036453875104544,0.1441974886023078,23.0,5.0,14.0,0.0,0.0,4.0,4.0
Sudan,2012,0.0004874553136897,0.0051440786432909,0.0092813455863623,6.0,2.0,5.0,0.0,0.0,0.0,0.0
Senegal,2012,0.0002236417648449,0.0018534820731342,0.0066388266528663,32.0,8.0,16.0,0.0,0.0,0.0,0.0
Singapore,2012,0.0038882809131018,0.0007388953816212,0.3303806289186818,36.0,9.0,29.0,0.0,0.0,4.0,4.0
Sierra Leone,2012,6.865649504040071e-05,0.0009115091590327,0.0019509699012852,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Somalia,2012,4.801042741155967e-05,0.0017351211550668,0.0005281496256793,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Suriname,2012,5.613840387954609e-05,7.697616001837468e-05,0.0549083069181891,5.0,3.0,5.0,0.0,0.0,0.0,0.0
Sweden,2012,0.0072519745698181,0.0013251621969198,0.3483853670611473,168.0,21.0,81.0,2.0,17.0,3.0,22.0
Seychelles,2012,4.747037045880991e-06,1.0874875758453428e-05,0.0674938313353607,6.0,4.0,6.0,0.0,0.0,0.0,0.0
Chad,2012,0.000153719094342,0.0018396164532493,0.006249470096628,2.0,2.0,2.0,0.0,0.0,0.0,0.0
Togo,2012,6.18651548819763e-05,0.0009881076611328,0.0032915685392568,6.0,5.0,6.0,0.0,0.0,0.0,0.0
Thailand,2012,0.0052417551876343,0.0096749870130758,0.033345536720321,43.0,15.0,37.0,0.0,2.0,1.0,3.0
Trinidad and Tobago,2012,0.000351422977121,0.00018463807107,0.1141911979529464,38.0,6.0,22.0,1.0,4.0,5.0,10.0
Tunisia,2012,0.000615299711241,0.0015328424178586,0.0235315829829674,87.0,17.0,50.0,1.0,1.0,1.0,3.0
Uganda,2012,0.000351044497091,0.0047837372464527,0.0040056255527394,16.0,4.0,12.0,1.0,0.0,0.0,1.0
Uruguay,2012,0.0007067183626882,0.0004633812487852,0.0931498367427935,27.0,8.0,11.0,0.0,0.0,0.0,0.0
United States,2012,0.214691677918493,0.0437396704758627,0.3091494353833987,669.0,30.0,240.0,139.0,55.0,44.0,238.0
South Africa,2012,0.0057284194407608,0.0074935553045554,0.0480194409098971,145.0,17.0,65.0,6.0,2.0,1.0,9.0
Zambia,2012,0.0003272303310073,0.0020768902831162,0.0087591808561918,7.0,4.0,7.0,0.0,0.0,0.0,0.0
Zimbabwe,2012,0.0002164293048209,0.0019241907839963,0.0063689153121148,9.0,4.0,8.0,0.0,0.0,0.0,0.0
Argentina,2016,0.0072582103694514,0.0058297550226099,0.0718213014051137,228.0,26.0,79.0,21.0,1.0,0.0,22.0
Australia,2016,0.0157235673895729,0.0032117868315064,0.3090670700244018,510.0,30.0,192.0,23.0,34.0,25.0,82.0
Austria,2016,0.0051220801801394,0.0011590255194856,0.2586350458970798,81.0,22.0,60.0,0.0,0.0,2.0,2.0
Burundi,2016,2.3861036046105693e-05,0.0014914660954844,0.0,10.0,3.0,9.0,0.0,1.0,0.0,1.0
Belgium,2016,0.0061727076103674,0.0015036824531211,0.2400196232568721,138.0,19.0,74.0,2.0,17.0,2.0,21.0
Benin,2016,0.000143500728808,0.0015523534229405,0.0044883537245588,6.0,4.0,6.0,0.0,0.0,0.0,0.0
Burkina Faso,2016,0.0001566985596514,0.0025667655126307,0.0022815810191043,5.0,3.0,5.0,0.0,0.0,0.0,0.0
Bangladesh,2016,0.0034472560696728,0.0213589343247364,0.0079470446880366,7.0,5.0,7.0,0.0,0.0,0.0,0.0
Belize,2016,1.859013168149555e-05,4.69913551330585e-05,0.0335079123217324,3.0,2.0,3.0,0.0,0.0,0.0,0.0
Bermuda,2016,7.934114233528016e-05,6.9760129467404406e-06,0.6272532217975385,8.0,5.0,8.0,0.0,0.0,0.0,0.0
Brazil,2016,0.0234007028650308,0.0269916781822705,0.0483378170620091,571.0,33.0,219.0,34.0,6.0,6.0,46.0
Barbados,2016,5.888334613464008e-05,3.568673139958607e-05,0.0983341721234897,13.0,5.0,11.0,0.0,0.0,0.0,0.0
Botswana,2016,0.0001860234849915,0.0002953898301101,0.0352984359037101,14.0,3.0,7.0,0.0,0.0,0.0,0.0
Central African Republic,2016,1.317719570834978e-05,0.0006246563394783,0.0005941798210718,6.0,4.0,6.0,0.0,0.0,0.0,0.0
Canada,2016,0.0199105624782089,0.0047950871384391,0.2416261184202661,397.0,30.0,173.0,4.0,4.0,61.0,69.0
Switzerland,2016,0.0089578187790415,0.0011107649893167,0.4705561089913747,148.0,16.0,79.0,6.0,3.0,2.0,11.0
Chile,2016,0.0032402204725763,0.0024249533002429,0.0780350589260337,47.0,16.0,36.0,0.0,0.0,0.0,0.0
Cameroon,2016,0.0004302381364491,0.0031139260642705,0.0066503682252426,22.0,6.0,13.0,0.0,0.0,0.0,0.0
Colombia,2016,0.003675347239144,0.0062995953855109,0.032579925041017,157.0,21.0,85.0,3.0,2.0,3.0,8.0
Costa Rica,2016,0.0007566018884629,0.0006450235769579,0.0668355811008572,12.0,6.0,11.0,0.0,0.0,0.0,0.0
Germany,2016,0.0461132118918463,0.0109367873201952,0.2404685362548892,528.0,29.0,215.0,47.0,43.0,67.0,157.0
Denmark,2016,0.0040594582442861,0.000759390393906,0.3137353517351151,143.0,16.0,67.0,15.0,10.0,16.0,41.0
Dominican Republic,2016,0.0009763833200811,0.0014000773903752,0.0397656249681215,30.0,11.0,22.0,0.0,0.0,1.0,1.0
Algeria,2016,0.0023460952657454,0.0054246827007021,0.0212524712686101,74.0,13.0,48.0,0.0,2.0,0.0,2.0
Ecuador,2016,0.0012627754154226,0.0021908988276669,0.0333879966057692,40.0,12.0,29.0,0.0,0.0,0.0,0.0
Spain,2016,0.0161952643607915,0.0061729501800791,0.1508777601616747,353.0,28.0,143.0,7.0,19.0,17.0,43.0
Ethiopia,2016,0.0009580277804125,0.0141737472522865,0.0023937249170705,38.0,3.0,16.0,1.0,2.0,5.0,8.0
Finland,2016,0.0031024531454655,0.0007284803033712,0.2500568886123743,67.0,17.0,55.0,0.0,0.0,1.0,1.0
Fiji,2016,5.3661200882559705e-05,0.0001206395036976,0.0293045589316736,53.0,10.0,14.0,13.0,0.0,0.0,13.0
France,2016,0.0321973689905311,0.0088614018839305,0.2129124271035223,504.0,32.0,200.0,20.0,55.0,21.0,96.0
Gabon,2016,0.0001722200655614,0.0002775283997526,0.0370833233677503,6.0,4.0,6.0,0.0,0.0,0.0,0.0
Ghana,2016,0.0007216341197121,0.0038979562528725,0.0093760669229607,15.0,5.0,12.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2016,0.0001359356245705,0.000198878067758,0.0446290256527925,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Greece,2016,0.0025068868286541,0.0014299028044744,0.101633345618802,104.0,16.0,65.0,3.0,1.0,3.0,7.0
Guatemala,2016,0.0008505551620873,0.0021595009913727,0.0217546579750266,25.0,10.0,19.0,0.0,0.0,0.0,0.0
Guyana,2016,4.782670442413359e-05,9.996901905881483e-05,0.0323898166839188,7.0,2.0,7.0,0.0,0.0,0.0,0.0
Honduras,2016,0.0002725269178356,0.0012487792402393,0.011646603340934,23.0,7.0,8.0,0.0,0.0,0.0,0.0
Haiti,2016,0.0001728118022542,0.0014160203806446,0.0056377292776366,10.0,7.0,10.0,0.0,0.0,0.0,0.0
India,2016,0.0299078525417833,0.1785124728340688,0.0082884756981377,130.0,15.0,67.0,0.0,1.0,1.0,2.0
Ireland,2016,0.0039753793673544,0.0006301915631405,0.3620098617883681,93.0,14.0,57.0,0.0,3.0,0.0,3.0
Iraq,2016,0.0021633094300216,0.0051084058757167,0.0231947302137451,20.0,5.0,5.0,0.0,0.0,0.0,0.0
Iceland,2016,0.0002604745658257,4.310400017772223e-05,0.3544060490378651,14.0,4.0,14.0,0.0,0.0,0.0,0.0
Israel,2016,0.0041738884354521,0.0011336994006233,0.2245042533860805,59.0,16.0,45.0,0.0,0.0,2.0,2.0
Italy,2016,0.0245925916740082,0.0080515996716421,0.1777492853246249,395.0,26.0,170.0,8.0,38.0,24.0,70.0
Jamaica,2016,0.0001729137449656,0.000371784603624,0.0273176918984641,77.0,4.0,32.0,11.0,17.0,2.0,30.0
Japan,2016,0.0652248921049288,0.016877845606323,0.2248650831467976,436.0,32.0,186.0,17.0,13.0,34.0,64.0
Kenya,2016,0.000964786409971,0.0063928641433105,0.007431927245321,80.0,7.0,29.0,6.0,6.0,1.0,13.0
Liberia,2016,3.369042679830047e-05,0.0006302278252844,0.0018221633558793,3.0,1.0,3.0,0.0,0.0,0.0,0.0
Libya,2016,0.0006401124765426,0.0008794826447363,0.0441101015677231,7.0,6.0,7.0,0.0,0.0,0.0,0.0
Sri Lanka,2016,0.001136844177886,0.002815704997542,0.0220605681860008,10.0,6.0,10.0,0.0,0.0,0.0,0.0
Lesotho,2016,1.695035828041718e-05,0.0002815286588189,0.0041231479019172,9.0,3.0,8.0,0.0,0.0,0.0,0.0
Luxembourg,2016,0.0008005365347741,7.58561544903048e-05,0.610906380658175,15.0,5.0,14.0,0.0,0.0,0.0,0.0
Morocco,2016,0.0014440171801847,0.0046506567461318,0.0167178322565453,52.0,13.0,39.0,0.0,0.0,1.0,1.0
Madagascar,2016,0.0001438598861047,0.0034653621592146,0.0011256000722436,6.0,4.0,6.0,0.0,0.0,0.0,0.0
Mexico,2016,0.0144900889360906,0.0162369953637921,0.05105007610886,139.0,27.0,80.0,0.0,3.0,2.0,5.0
Myanmar,2016,0.0008146362920376,0.0068386373346008,0.005491359318874,8.0,5.0,8.0,0.0,0.0,0.0,0.0
Mauritania,2016,7.280722133917225e-05,0.0005413721571122,0.0075303278572234,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Mauritius,2016,0.0001535798893515,0.0001664096348349,0.054386743639606,11.0,7.0,11.0,0.0,0.0,0.0,0.0
Malaysia,2016,0.0039170104524803,0.0042211200957994,0.0533653294784021,42.0,10.0,29.0,0.0,7.0,1.0,8.0
Niger,2016,0.000124958737157,0.0027462029535895,0.0013118950925582,6.0,4.0,6.0,0.0,1.0,0.0,1.0
Nigeria,2016,0.0052649973221653,0.0259590154751108,0.0107803134011115,77.0,10.0,36.0,0.0,0.0,18.0,18.0
Nicaragua,2016,0.0001626011347334,0.0008264230257088,0.010404904821698,5.0,4.0,5.0,0.0,0.0,0.0,0.0
Netherlands,2016,0.0103824140346546,0.0022606569647089,0.2613761622513937,321.0,22.0,120.0,9.0,25.0,11.0,45.0
Norway,2016,0.0048257376661593,0.0006938407908081,0.4055112875410714,77.0,13.0,53.0,0.0,0.0,19.0,19.0
Nepal,2016,0.0003091167378316,0.0037118265203564,0.0034652011239702,7.0,5.0,7.0,0.0,0.0,0.0,0.0
New Zealand,2016,0.0024521423404798,0.0006247143854742,0.2309110821669663,232.0,20.0,100.0,6.0,25.0,5.0,36.0
Oman,2016,0.0009688748996346,0.000581781202575,0.0966152699578258,4.0,2.0,4.0,0.0,0.0,0.0,0.0
Pakistan,2016,0.0040783365531397,0.0292392344180827,0.0068617199672577,7.0,4.0,7.0,0.0,0.0,0.0,0.0
Panama,2016,0.0007685160711864,0.0005337250952611,0.0835549118586582,14.0,7.0,14.0,0.0,0.0,0.0,0.0
Peru,2016,0.002491254858823,0.0040984941438903,0.0338751237817204,34.0,11.0,28.0,0.0,0.0,0.0,0.0
Philippines,2016,0.0041434849711933,0.0141760793199059,0.0159138876899029,13.0,8.0,13.0,0.0,1.0,0.0,1.0
Papua New Guinea,2016,0.0002600274956866,0.001188918543223,0.0118600380619325,8.0,6.0,8.0,0.0,0.0,0.0,0.0
Puerto Rico,2016,0.001349677785941,0.0004510508607511,0.1731119152723332,41.0,15.0,27.0,1.0,0.0,0.0,1.0
Portugal,2016,0.002679086209413,0.0013700611019143,0.1131763814611491,106.0,17.0,61.0,0.0,0.0,1.0,1.0
Paraguay,2016,0.0004599031978078,0.0008286093806109,0.0315489156933911,11.0,7.0,11.0,0.0,0.0,0.0,0.0
Rwanda,2016,0.0001027481762746,0.0015817537862689,0.0026416339122289,7.0,3.0,7.0,0.0,0.0,0.0,0.0
Saudi Arabia,2016,0.0086723625826669,0.0041101437228899,0.1129817133067514,11.0,5.0,10.0,0.0,0.0,0.0,0.0
Sudan,2016,0.0005451772982427,0.0054790322159904,0.0115414853371525,6.0,3.0,6.0,0.0,0.0,0.0,0.0
Senegal,2016,0.0002376216989454,0.0019955590419187,0.0058728084804509,22.0,8.0,11.0,0.0,0.0,0.0,0.0
Singapore,2016,0.0041490519863042,0.0007433544237805,0.3194050106617803,32.0,7.0,24.0,1.0,0.0,0.0,1.0
Sierra Leone,2016,6.816415170569439e-05,0.0009556201297055,0.0014175255753324,4.0,2.0,4.0,0.0,0.0,0.0,0.0
Somalia,2016,7.56102264589133e-05,0.0019044678723491,0.0014272554002395,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Suriname,2016,3.26344155038475e-05,7.6618987795454e-05,0.0312406677530886,6.0,4.0,6.0,0.0,0.0,0.0,0.0
Sweden,2016,0.0066935038296128,0.0013166153508272,0.2961557429169286,186.0,22.0,79.0,2.0,23.0,3.0,28.0
Seychelles,2016,9.833012849092228e-06,1.112397715589923e-05,0.0881306664374733,10.0,6.0,10.0,0.0,0.0,0.0,0.0
Chad,2016,0.0001210333541784,0.0020062031101888,0.0036031418642693,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Togo,2016,6.853643898350385e-05,0.0010423518723075,0.0030093746200377,5.0,3.0,5.0,0.0,0.0,0.0,0.0
Thailand,2016,0.0053786452629644,0.0094107450712782,0.0320972296120036,58.0,15.0,45.0,2.0,2.0,2.0,6.0
Trinidad and Tobago,2016,0.0002986680755648,0.0001783838463607,0.0912310139916479,43.0,8.0,24.0,0.0,0.0,1.0,1.0
Tunisia,2016,0.0005677282292842,0.0015298831139443,0.0202693294205723,65.0,17.0,47.0,0.0,0.0,3.0,3.0
Uganda,2016,0.0003701306916726,0.0051521761429776,0.0029758059258047,23.0,3.0,14.0,0.0,0.0,0.0,0.0
Uruguay,2016,0.0007387896405785,0.0004474128246385,0.095211495284692,17.0,8.0,14.0,0.0,0.0,0.0,0.0
United States,2016,0.2451583822409534,0.042911641458989,0.3286974392309759,699.0,32.0,240.0,137.0,52.0,67.0,256.0
South Africa,2016,0.0042081379640146,0.0076042407753201,0.0314093294731902,155.0,15.0,70.0,2.0,7.0,14.0,23.0
Zambia,2016,0.000262628942096,0.0022452633525607,0.0055120890312934,7.0,4.0,7.0,0.0,0.0,0.0,0.0
Zimbabwe,2016,0.0002572870268553,0.0019378813790953,0.006625787365441,31.0,7.0,13.0,0.0,0.0,0.0,0.0
Argentina,2020,0.0044876670495457,0.0057511236771232,0.0454458194023666,208.0,31.0,61.0,0.0,18.0,25.0,43.0
Australia,2020,0.0154793365688269,0.0032635476056338,0.3057208892101234,638.0,41.0,193.0,36.0,28.0,67.0,131.0
Austria,2020,0.0050550153592914,0.0011336964668504,0.2664227133051504,103.0,24.0,70.0,1.0,1.0,5.0,7.0
Burundi,2020,2.07617176887414e-05,0.001604688260243,0.0,7.0,3.0,7.0,0.0,0.0,0.0,0.0
Belgium,2020,0.0061661817798584,0.0014674155546142,0.2481985513639832,185.0,25.0,77.0,20.0,1.0,6.0,27.0
Benin,2020,0.0001723655177953,0.001662367180119,0.005258032488103,7.0,4.0,7.0,0.0,0.0,0.0,0.0
Burkina Faso,2020,0.0001965424511634,0.002732680772452,0.003060653873658,8.0,5.0,8.0,0.0,0.0,1.0,1.0
Bangladesh,2020,0.0043505202706809,0.0211666124487603,0.0106891629855314,8.0,4.0,7.0,0.0,0.0,0.0,0.0
Belize,2020,1.3685980942109103e-05,4.8422452010306e-05,0.0269003890920085,4.0,2.0,4.0,0.0,0.0,0.0,0.0
Bermuda,2020,7.017124955415116e-05,6.871450835992326e-06,0.588610808903064,2.0,2.0,2.0,1.0,0.0,0.0,1.0
Brazil,2020,0.0172015419113149,0.0265589400548787,0.0364394598077085,416.0,33.0,142.0,29.0,17.0,9.0,55.0
Barbados,2020,5.012974018182885e-05,3.453342238026568e-05,0.0910816272814584,9.0,2.0,9.0,0.0,0.0,0.0,0.0
Botswana,2020,0.0001643053857087,0.0002998289848086,0.0306206046057133,16.0,4.0,9.0,0.0,0.0,6.0,6.0
Central African Republic,2020,1.699596049902771e-05,0.0006385115861582,0.0008375846254923,2.0,2.0,2.0,0.0,0.0,0.0,0.0
Canada,2020,0.0192953564905334,0.0048393097856641,0.2370459619133129,509.0,40.0,182.0,36.0,11.0,38.0,85.0
Switzerland,2020,0.0086416916325118,0.0010982213592491,0.469731847650029,196.0,25.0,96.0,3.0,5.0,7.0,15.0
Chile,2020,0.0029520358958536,0.002464346817725,0.0706864789501336,63.0,25.0,34.0,0.0,0.0,0.0,0.0
Cameroon,2020,0.0004652884630117,0.003334996285195,0.0068952860616318,12.0,7.0,12.0,0.0,0.0,0.0,0.0
Colombia,2020,0.0031421664328516,0.0064433262137097,0.0275416084774147,77.0,20.0,56.0,0.0,4.0,1.0,5.0
Costa Rica,2020,0.0007174087095458,0.0006394906943928,0.0652757612511544,18.0,8.0,17.0,0.0,0.0,0.0,0.0
Germany,2020,0.0459325211262825,0.0105841539065549,0.2544388897313227,597.0,37.0,206.0,21.0,26.0,34.0,81.0
Denmark,2020,0.0041365796909654,0.0007409508488517,0.3325800984858992,138.0,19.0,63.0,4.0,24.0,5.0,33.0
Dominican Republic,2020,0.0009092071801238,0.0013999136028121,0.037779422521756,69.0,11.0,31.0,0.0,7.0,25.0,32.0
Algeria,2020,0.0019123112635969,0.0056047571791778,0.0168540143015092,45.0,15.0,43.0,0.0,0.0,0.0,0.0
Ecuador,2020,0.0011076725811765,0.0022321002314688,0.0294245532532126,52.0,17.0,35.0,2.0,1.0,0.0,3.0
Spain,2020,0.0150289046637469,0.0060278108558218,0.1465141510524112,429.0,36.0,146.0,4.0,44.0,22.0,70.0
Ethiopia,2020,0.0012451753213461,0.015135607016838,0.0029741657414416,38.0,4.0,15.0,1.0,1.0,2.0,4.0
Finland,2020,0.0031381086978538,0.0007025272151003,0.2682394947912341,49.0,11.0,37.0,0.0,0.0,2.0,2.0
Fiji,2020,4.1549283920155695e-05,0.0001151411935981,0.0248731799051197,32.0,6.0,8.0,13.0,0.0,13.0,26.0
France,2020,0.030865148305589,0.0086035649668648,0.2159026490070176,538.0,41.0,194.0,65.0,42.0,34.0,141.0
Gabon,2020,0.0001687589254475,0.0002943103631871,0.0351029556458947,5.0,4.0,5.0,0.0,0.0,0.0,0.0
Ghana,2020,0.0008065796389145,0.0040576488078426,0.0103928368190462,16.0,5.0,11.0,0.0,0.0,1.0,1.0
Equatorial Guinea,2020,0.0001052294853609,0.0002171640934425,0.0331687586000287,3.0,2.0,3.0,0.0,0.0,0.0,0.0
Greece,2020,0.0022211888500729,0.0013604920220301,0.0968269860729617,100.0,20.0,58.0,2.0,13.0,1.0,16.0
Guatemala,2020,0.0008960872626808,0.0022080756750198,0.0230092568867795,24.0,10.0,17.0,0.0,0.0,0.0,0.0
Guyana,2020,5.366174366472324e-05,0.0001014598998806,0.0361068165712248,7.0,4.0,7.0,0.0,0.0,0.0,0.0
Honduras,2020,0.0002621567484374,0.0012867968160476,0.0113669960201108,28.0,5.0,7.0,0.0,0.0,0.0,0.0
Haiti,2020,0.0001590341945277,0.0014298963103593,0.0064804392181398,6.0,5.0,6.0,0.0,0.0,0.0,0.0
India,2020,0.0311790397600222,0.1785367074202644,0.008965621903228,151.0,18.0,72.0,1.0,2.0,21.0,24.0
Ireland,2020,0.0050801779803415,0.0006332614173795,0.4739139339514058,150.0,20.0,76.0,3.0,0.0,5.0,8.0
Iraq,2020,0.0020991769563438,0.0053596636796614,0.0217766806893151,3.0,3.0,3.0,0.0,0.0,0.0,0.0
Iceland,2020,0.0002420746997272,4.532308820307822e-05,0.3211597255238667,5.0,3.0,5.0,0.0,0.0,0.0,0.0
Israel,2020,0.0047906912366857,0.0011716586773893,0.2564115770071818,128.0,19.0,68.0,2.0,0.0,12.0,14.0
Italy,2020,0.0222313842849713,0.0075645978581614,0.1734240052290371,524.0,39.0,198.0,22.0,17.0,37.0,76.0
Jamaica,2020,0.0001509210482266,0.0003589987153508,0.0253207759140194,87.0,6.0,32.0,9.0,1.0,11.0,21.0
Japan,2020,0.0589388444118495,0.0160703332120479,0.2196317261328627,787.0,46.0,222.0,68.0,41.0,22.0,131.0
Kenya,2020,0.001163554215067,0.0066453770103615,0.00907421383065,89.0,7.0,26.0,4.0,4.0,2.0,10.0
Kuwait,2020,0.0012846682766271,0.0005587826193152,0.1317675057212635,10.0,5.0,8.0,0.0,0.0,1.0,1.0
Liberia,2020,2.6900161702942137e-05,0.000654147150381,0.001125923087881,4.0,1.0,3.0,0.0,0.0,0.0,0.0
Libya,2020,0.0005361944001773,0.0008954792551582,0.037076068600357,4.0,4.0,4.0,0.0,0.0,0.0,0.0
Sri Lanka,2020,0.0009728674742001,0.0027887274634027,0.0197862240504916,13.0,7.0,13.0,0.0,0.0,0.0,0.0
Lesotho,2020,1.381249214102109e-05,0.0002832601364495,0.003444216191863,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Luxembourg,2020,0.0008492122902503,7.892182626626831e-05,0.639909627520582,14.0,7.0,11.0,0.0,0.0,0.0,0.0
